id,name,department,total_reviews_count,average_quality_rating,average_difficulty_rating,classes_taught,class_map
2118960,Sravan Surampudi,Chemistry,195,4.605128205128205,3.441025641025641,"['CHEM262', 'CHEM112', 'CHEM261', 'CHEM111', 'ORGO262']","{""262"": {""prefix"": ""CHEM"", ""suffix"": """", ""labels"": [""CHEM262"", ""ORGO262""]}, ""112"": {""prefix"": ""CHEM"", ""suffix"": """", ""labels"": [""CHEM112""]}, ""261"": {""prefix"": ""CHEM"", ""suffix"": """", ""labels"": [""CHEM261""]}, ""111"": {""prefix"": ""CHEM"", ""suffix"": """", ""labels"": [""CHEM111""]}}"
1661417,Lara Al-Hariri,Chemistry,191,4.057591623036649,3.167539267015707,"['CHEM111', 'CHEM262', 'CHM262', 'CH262', '262', 'CHEM250', 'CHEM112', 'ORGO262', '121H', 'CHEN262', 'CHEM121H', 'CHEM1']","{""111"": {""prefix"": ""CHEM"", ""suffix"": """", ""labels"": [""CHEM111""]}, ""262"": {""prefix"": ""CHEM"", ""suffix"": """", ""labels"": [""CHEM262"", ""CHM262"", ""CH262"", ""262"", ""ORGO262"", ""CHEN262""]}, ""250"": {""prefix"": ""CHEM"", ""suffix"": """", ""labels"": [""CHEM250""]}, ""112"": {""prefix"": ""CHEM"", ""suffix"": """", ""labels"": [""CHEM112""]}, ""121"": {""prefix"": ""CHEM"", ""suffix"": ""H"", ""labels"": [""121H"", ""CHEM121H""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""CHEM1""]}}"
59327,Pamela Trafford,Accounting,184,4.032608695652174,3.679347826086957,"['321', 'SCHMGMT633', 'MGMT633', 'ACCT423', 'ACC423', 'MGMT630', 'SCHMGMT597FA', 'ACCT222', 'SCHMGMT630', 'ACC221', '697FN', 'ACCT221', 'ACCT212', 'ACC322', 'ACC222', 'ACCTG222', 'SCHMGMT631', 'MGT630', 'ACCT630', 'ACTNG321', 'ACCT321', 'ACCT650', 'MGT1', 'SOM630', 'MGMT631', 'ACCTG321', 'ACT631', 'ACCT521', 'SCHMGT630', 'ACCTGGRAD', '221', 'ACCOUNTING', 'ACCTNGGRAD', '221222', 'ACCTNG', 'ACTG221', 'SCHMGMT521', 'ACCTG221', 'ACT221', 'ACT321', 'ACCT101', 'AC321', 'ACCTNG221', 'ACT2221', 'ACCT121', 'ACT222', 'ACCTING22']","{""321"": {""prefix"": ""ACCT"", ""suffix"": """", ""labels"": [""321"", ""ACTNG321"", ""ACCT321"", ""ACCTG321"", ""ACT321"", ""AC321""]}, ""633"": {""prefix"": ""SCHMGMT"", ""suffix"": """", ""labels"": [""SCHMGMT633"", ""MGMT633""]}, ""423"": {""prefix"": ""ACCT"", ""suffix"": """", ""labels"": [""ACCT423"", ""ACC423""]}, ""630"": {""prefix"": ""MGMT"", ""suffix"": """", ""labels"": [""MGMT630"", ""SCHMGMT630"", ""MGT630"", ""ACCT630"", ""SOM630"", ""SCHMGT630""]}, ""597"": {""prefix"": ""SCHMGMT"", ""suffix"": ""AF"", ""labels"": [""SCHMGMT597FA""]}, ""222"": {""prefix"": ""ACCT"", ""suffix"": """", ""labels"": [""ACCT222"", ""ACC222"", ""ACCTG222"", ""ACT222"", ""221222""]}, ""221"": {""prefix"": ""ACCT"", ""suffix"": """", ""labels"": [""ACC221"", ""ACCT221"", ""221"", ""ACTG221"", ""ACCTG221"", ""ACT221"", ""ACCTNG221"", ""221222""]}, ""697"": {""prefix"": """", ""suffix"": ""NF"", ""labels"": [""697FN""]}, ""212"": {""prefix"": ""ACCT"", ""suffix"": """", ""labels"": [""ACCT212""]}, ""322"": {""prefix"": ""ACC"", ""suffix"": """", ""labels"": [""ACC322""]}, ""631"": {""prefix"": ""MGMT"", ""suffix"": """", ""labels"": [""SCHMGMT631"", ""MGMT631"", ""ACT631""]}, ""650"": {""prefix"": ""ACCT"", ""suffix"": """", ""labels"": [""ACCT650""]}, ""521"": {""prefix"": ""Accounting"", ""suffix"": """", ""labels"": [""ACCT521"", ""SCHMGMT521""]}, ""101"": {""prefix"": ""ACCT"", ""suffix"": """", ""labels"": [""ACCT101""]}, ""121"": {""prefix"": ""ACCT"", ""suffix"": """", ""labels"": [""ACCT121""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""ACCTGGRAD"", ""ACCOUNTING"", ""ACCTNGGRAD"", ""ACCTNG"", ""MGT1"", ""ACCTING22"", ""221222""]}}"
1412623,Nathan Schnarr,Chemistry,188,4.707446808510638,3.0319148936170213,"['CHEM261', 'CHEM262', '261', 'CHEM112', 'ORGO262', 'CHEM111', 'CHEM250', 'ORGO261', 'ORGO250', 'CHEM265266', 'CHEM266', 'CHEM265']","{""261"": {""prefix"": ""CHEM"", ""suffix"": """", ""labels"": [""CHEM261"", ""261"", ""ORGO261""]}, ""262"": {""prefix"": ""CHEM"", ""suffix"": """", ""labels"": [""CHEM262"", ""ORGO262""]}, ""112"": {""prefix"": ""CHEM"", ""suffix"": """", ""labels"": [""CHEM112""]}, ""111"": {""prefix"": ""CHEM"", ""suffix"": """", ""labels"": [""CHEM111""]}, ""250"": {""prefix"": ""Chemistry"", ""suffix"": """", ""labels"": [""CHEM250"", ""ORGO250""]}, ""266"": {""prefix"": ""CHEM"", ""suffix"": """", ""labels"": [""CHEM266"", ""CHEM265266""]}, ""265"": {""prefix"": ""CHEM"", ""suffix"": """", ""labels"": [""CHEM265"", ""CHEM265266""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""CHEM265266""]}}"
227364,Heath Hatch,Physics,184,3.934782608695652,2.8260869565217392,"['PHY131', 'PHYSICS131', 'PHYS132', 'PHY132', 'PHYSICS132', 'PHYS131', 'PHYSICS125', 'PHY125', 'PHYS151', 'PHY151', 'PHSYICS131132', 'PHYS131132', '131', 'ASTRO105', 'ASTRON105', 'PHYS131OR132', 'PYSC131', 'PHYSI132', 'PHYS1', 'PHYSI131', 'PHYSI100', 'PHYS100', 'PHYCS100', 'AST105', 'ASTR105', 'PHYSICS131132', 'PHYSICS', 'PHYSICS13']","{""131"": {""prefix"": ""PHY"", ""suffix"": """", ""labels"": [""PHY131"", ""PHYSICS131"", ""PHYS131"", ""131"", ""PYSC131"", ""PHYSI131"", ""PHSYICS131132"", ""PHYS131132"", ""PHYS131OR132"", ""PHYSICS131132""]}, ""132"": {""prefix"": ""PHYS"", ""suffix"": """", ""labels"": [""PHYS132"", ""PHY132"", ""PHYSICS132"", ""PHYSI132"", ""PHSYICS131132"", ""PHYS131132"", ""PHYS131OR132"", ""PHYSICS131132""]}, ""125"": {""prefix"": ""PHYSICS"", ""suffix"": """", ""labels"": [""PHYSICS125"", ""PHY125""]}, ""151"": {""prefix"": ""Physics"", ""suffix"": """", ""labels"": [""PHYS151"", ""PHY151""]}, ""105"": {""prefix"": ""ASTRO"", ""suffix"": """", ""labels"": [""ASTRO105"", ""ASTRON105"", ""AST105"", ""ASTR105""]}, ""100"": {""prefix"": ""PHYS"", ""suffix"": """", ""labels"": [""PHYSI100"", ""PHYS100"", ""PHYCS100""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""PHYSICS"", ""PHYS1"", ""PHYSICS13"", ""PHSYICS131132"", ""PHYS131132"", ""PHYS131OR132"", ""PHYSICS131132""]}}"
101901,Patrick Dolenc,Economics,177,3.847457627118644,2.983050847457627,"['ECON104', 'MACRO104', 'ECON204', 'ECON103', '104', 'MICRONECON103', 'MACRO204', 'ECON311', 'MACROECON', 'ECON105', 'ECON397K', 'ECON305']","{""104"": {""prefix"": ""ECON"", ""suffix"": """", ""labels"": [""ECON104"", ""MACRO104"", ""104""]}, ""204"": {""prefix"": ""ECON"", ""suffix"": """", ""labels"": [""ECON204"", ""MACRO204""]}, ""103"": {""prefix"": ""ECON"", ""suffix"": """", ""labels"": [""ECON103"", ""MICRONECON103""]}, ""311"": {""prefix"": ""ECON"", ""suffix"": """", ""labels"": [""ECON311""]}, ""105"": {""prefix"": ""ECON"", ""suffix"": """", ""labels"": [""ECON105""]}, ""397"": {""prefix"": ""ECON"", ""suffix"": ""K"", ""labels"": [""ECON397K""]}, ""305"": {""prefix"": ""ECON"", ""suffix"": """", ""labels"": [""ECON305""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""MACROECON""]}}"
84404,Arunas Rudvalis,Mathematics,176,1.744318181818182,3.642045454545455,"['321', 'CALC127', 'MATH331', 'MATH235', 'MATH133', 'MATH132', 'MATH127', 'MATH100', 'MATH01', 'MATHA', 'ASA111', 'CALC8242', 'MA127', 'MTH127', 'MATH397', 'MATH397A', '127', 'MATH131', 'MATH121', 'CALC137', 'CAL127', '121']","{""321"": {""prefix"": """", ""suffix"": """", ""labels"": [""321""]}, ""127"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""CALC127"", ""MATH127"", ""MA127"", ""MTH127"", ""127"", ""CAL127""]}, ""331"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""MATH331""]}, ""235"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""MATH235""]}, ""133"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""MATH133""]}, ""132"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""MATH132""]}, ""100"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""MATH100"", ""MATH01""]}, ""111"": {""prefix"": ""ASA"", ""suffix"": """", ""labels"": [""ASA111""]}, ""397"": {""prefix"": ""Mathematics"", ""suffix"": """", ""labels"": [""MATH397"", ""MATH397A""]}, ""131"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""MATH131""]}, ""121"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""MATH121"", ""121""]}, ""137"": {""prefix"": ""CALC"", ""suffix"": """", ""labels"": [""CALC137""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""MATHA""]}}"
82618,William Verts II,Computer Science,171,4.192982456140351,2.514619883040936,"['CMPSCI119', 'CS119', 'CMPSC120', 'COMPSCI119', 'CMPSC105', 'CMPSC145', 'CS105', 'COMPSCI120', 'COMPSCI105', 'CMPS105', 'CMP105', 'CMPSCI105', 'MGMT301', 'COMPS105', 'CMSCI105', 'CPSCI105', 'CMPSI105', 'CSCI105', 'CMPSI120', 'COMP105', 'COMSCI105', 'CMPSI121', 'CS1', 'CS151', 'CMPSC201', 'COMPSCI', 'CS201', 'CMPSCI105195', '105', '201', 'CS105CS195A', 'CMPSCI201', 'COMPSC105', 'CPS100', 'COS105', 'COMPSCI10', 'COMPSCI1']","{""119"": {""prefix"": ""CMPSCI"", ""suffix"": """", ""labels"": [""CMPSCI119"", ""CS119"", ""COMPSCI119""]}, ""120"": {""prefix"": ""CMPSC"", ""suffix"": """", ""labels"": [""CMPSC120"", ""COMPSCI120"", ""CMPSI120""]}, ""105"": {""prefix"": ""CMPSC"", ""suffix"": """", ""labels"": [""CMPSC105"", ""CS105"", ""COMPSCI105"", ""CMPS105"", ""CMP105"", ""CMPSCI105"", ""COMPS105"", ""CMSCI105"", ""CPSCI105"", ""CMPSI105"", ""CSCI105"", ""COMP105"", ""COMSCI105"", ""105"", ""COMPSC105"", ""COS105""]}, ""145"": {""prefix"": ""CMPSC"", ""suffix"": """", ""labels"": [""CMPSC145""]}, ""301"": {""prefix"": ""MGMT"", ""suffix"": """", ""labels"": [""MGMT301""]}, ""121"": {""prefix"": ""CMPSI"", ""suffix"": """", ""labels"": [""CMPSI121""]}, ""151"": {""prefix"": ""CS"", ""suffix"": """", ""labels"": [""CS151""]}, ""201"": {""prefix"": ""CS"", ""suffix"": """", ""labels"": [""CMPSC201"", ""CS201"", ""201"", ""CMPSCI201""]}, ""100"": {""prefix"": ""CPS"", ""suffix"": """", ""labels"": [""CPS100""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""COMPSCI"", ""CS1"", ""COMPSCI10"", ""COMPSCI1"", ""CMPSCI105195"", ""CMPSCI105195"", ""CMPSCI105195"", ""CS105CS195A"", ""CS105CS195A"", ""CS105CS195A""]}}"
545173,Hans Johnston,Mathematics,173,2.2023121387283235,3.8265895953757223,"['MATH128', 'CALC128', 'MATH127', 'MATH551', '551', 'MATH131', 'MATH331', 'MATH131AND132', 'MATH132', 'CALC131', 'MATH132H', 'MATH552', '132H', '131']","{""128"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""MATH128"", ""CALC128""]}, ""127"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""MATH127""]}, ""551"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""MATH551"", ""551""]}, ""131"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""MATH131"", ""CALC131"", ""131"", ""MATH131AND132""]}, ""331"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""MATH331""]}, ""132"": {""prefix"": ""MATH"", ""suffix"": ""H"", ""labels"": [""MATH132"", ""MATH132H"", ""132H"", ""MATH131AND132""]}, ""552"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""MATH552""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""MATH131AND132""]}}"
92458,Nelson Lacey,Business,170,2.9352941176470586,3.4058823529411764,"['FIN301', '301', 'FINANCE301', 'FINAN301', 'FINOP301', 'FIN320', 'FOM301', 'FIN401', 'MGT640', 'FOMGT301', 'FINANCE', 'FINOPMGT301', 'FMGT301', 'FINANCE30']","{""301"": {""prefix"": ""FIN"", ""suffix"": """", ""labels"": [""FIN301"", ""301"", ""FINANCE301"", ""FINAN301"", ""FINOP301"", ""FOM301"", ""FOMGT301"", ""FINOPMGT301"", ""FMGT301""]}, ""320"": {""prefix"": ""FIN"", ""suffix"": """", ""labels"": [""FIN320""]}, ""401"": {""prefix"": ""FIN"", ""suffix"": """", ""labels"": [""FIN401""]}, ""640"": {""prefix"": ""MGT"", ""suffix"": """", ""labels"": [""MGT640""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""FINANCE"", ""FINANCE30""]}}"
2416008,Marius Minea,Computer Science,169,3.3846153846153846,4.420118343195266,"['COMPSCI220', 'CS220', 'COMPSCI311', 'CS311', 'CS220CS311', 'CS220CS250CS311', 'CS250', 'CS501', 'CS220CS250', 'CS250H250', 'CS220CS311CS250', 'CS250CS220']","{""220"": {""prefix"": ""CS"", ""suffix"": """", ""labels"": [""COMPSCI220"", ""CS220"", ""CS220CS311"", ""CS220CS250CS311"", ""CS220CS250"", ""CS220CS311CS250"", ""CS250CS220""]}, ""311"": {""prefix"": ""CS"", ""suffix"": """", ""labels"": [""COMPSCI311"", ""CS311"", ""CS220CS311"", ""CS220CS250CS311"", ""CS220CS311CS250""]}, ""250"": {""prefix"": ""CS"", ""suffix"": """", ""labels"": [""CS250"", ""CS220CS250CS311"", ""CS220CS250"", ""CS250H250"", ""CS250H250"", ""CS220CS311CS250"", ""CS250CS220""]}, ""501"": {""prefix"": ""CS"", ""suffix"": """", ""labels"": [""CS501""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""CS220CS311"", ""CS220CS250CS311"", ""CS220CS250"", ""CS250H250"", ""CS220CS311CS250"", ""CS250CS220""]}}"
83243,Thurlow Cook,Mathematics,168,2.5297619047619047,3.4226190476190474,"['CALC128', 'CALC132', 'BIO151', 'MATH132', 'MATH128', '127', 'MATH127', '132', '128', 'CALC127', 'ECON104', 'MATHCALC', 'CALCCALC', 'CALC127128', 'MAT127', 'CALC127AND128', 'CALCULUS128', 'MA127128', 'CALC131', 'MATH112', 'MATH397A']","{""128"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""CALC128"", ""MATH128"", ""128"", ""CALCULUS128"", ""CALC127128"", ""CALC127AND128"", ""MA127128""]}, ""132"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""CALC132"", ""MATH132"", ""132""]}, ""151"": {""prefix"": ""BIO"", ""suffix"": """", ""labels"": [""BIO151""]}, ""127"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""127"", ""MATH127"", ""CALC127"", ""MAT127"", ""CALC127128"", ""CALC127AND128"", ""MA127128""]}, ""104"": {""prefix"": ""ECON"", ""suffix"": """", ""labels"": [""ECON104""]}, ""131"": {""prefix"": ""CALC"", ""suffix"": """", ""labels"": [""CALC131""]}, ""112"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""MATH112""]}, ""397"": {""prefix"": ""MATH"", ""suffix"": ""A"", ""labels"": [""MATH397A""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""MATHCALC"", ""CALCCALC"", ""CALC127128"", ""CALC127AND128"", ""MA127128""]}}"
98567,Beatrice Botch,Chemistry,162,3.6049382716049374,3.6666666666666665,"['CHEM111', 'CHEMISTRY111', 'CHEM11', 'CHEMCHEM', 'CHEM112', 'CHEM122H', 'CHEM121', 'CHEM121H', 'CHEM121122', '122H', 'CHEM1112', 'CHM111', '111']","{""111"": {""prefix"": ""CHEM"", ""suffix"": """", ""labels"": [""CHEM111"", ""CHEMISTRY111"", ""CHM111"", ""111""]}, ""112"": {""prefix"": ""CHEM"", ""suffix"": """", ""labels"": [""CHEM112""]}, ""122"": {""prefix"": ""CHEM"", ""suffix"": ""H"", ""labels"": [""CHEM122H"", ""122H"", ""CHEM121122""]}, ""121"": {""prefix"": ""Chemistry"", ""suffix"": """", ""labels"": [""CHEM121"", ""CHEM121H"", ""CHEM121122""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""CHEMCHEM"", ""CHEM11"", ""CHEM121122""]}}"
841483,Wilmore Webley,Microbiology,162,4.802469135802469,2.5,"['MICRO450', 'MICRO320', 'MICROBIO320', 'MICBIO160', 'MBIO160', 'MICRO160', 'MICROBIO160', 'MICRO542', 'MICRO5665', 'BIO160', 'MICRO01', 'MIBIO160', 'MICRO100', 'MICBI160', 'MBIOC1', 'MICRO101', 'MICRO1', 'MCBIO160', 'MB160', 'MICBIO552', 'MICB160', 'MICRO115', 'MICROSECT', 'MICRO106', 'MICRO161', 'MICBIO', 'CANCERAIDS']","{""450"": {""prefix"": ""MICRO"", ""suffix"": """", ""labels"": [""MICRO450""]}, ""320"": {""prefix"": ""MICROBIO"", ""suffix"": """", ""labels"": [""MICRO320"", ""MICROBIO320""]}, ""160"": {""prefix"": ""MICRO"", ""suffix"": """", ""labels"": [""MICBIO160"", ""MBIO160"", ""MICRO160"", ""MICROBIO160"", ""BIO160"", ""MIBIO160"", ""MICBI160"", ""MCBIO160"", ""MB160"", ""MICB160""]}, ""542"": {""prefix"": ""MICRO"", ""suffix"": """", ""labels"": [""MICRO542""]}, ""100"": {""prefix"": ""MICRO"", ""suffix"": """", ""labels"": [""MICRO100""]}, ""101"": {""prefix"": ""MICRO"", ""suffix"": """", ""labels"": [""MICRO101""]}, ""552"": {""prefix"": ""MICBIO"", ""suffix"": """", ""labels"": [""MICBIO552""]}, ""115"": {""prefix"": ""MICRO"", ""suffix"": """", ""labels"": [""MICRO115""]}, ""106"": {""prefix"": ""MICRO"", ""suffix"": """", ""labels"": [""MICRO106""]}, ""161"": {""prefix"": ""MICRO"", ""suffix"": """", ""labels"": [""MICRO161""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""MICROSECT"", ""MICBIO"", ""CANCERAIDS"", ""MICRO01"", ""MBIOC1"", ""MICRO1""]}}"
1619359,Mitchell Walkowicz,Microbiology,163,3.411042944785276,2.957055214723926,"['MICRO160', 'MICROBIO160', 'MBIO160', 'MCBIO160', 'MICRO310', 'MICRO494CI', 'MIBIO160', 'MICROBIO310', '160', 'BIO160', 'MICROBIO', 'MICRO312', 'BIO100', 'MICB160', 'MICRO1']","{""160"": {""prefix"": ""MICROBIO"", ""suffix"": """", ""labels"": [""MICRO160"", ""MICROBIO160"", ""MBIO160"", ""MCBIO160"", ""MIBIO160"", ""160"", ""BIO160"", ""MICB160""]}, ""310"": {""prefix"": ""MICRO"", ""suffix"": """", ""labels"": [""MICRO310"", ""MICROBIO310""]}, ""494"": {""prefix"": ""MICRO"", ""suffix"": ""IC"", ""labels"": [""MICRO494CI""]}, ""312"": {""prefix"": ""MICRO"", ""suffix"": """", ""labels"": [""MICRO312""]}, ""100"": {""prefix"": ""BIO"", ""suffix"": """", ""labels"": [""BIO100""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""MICROBIO"", ""MICRO1""]}}"
77072,Susan Whitbourne,Psychology,155,4.103225806451613,1.9096774193548387,"['PSY365', 'PSYCH365', 'AGING', 'PYSCH100', 'PSYCH100', 'PSY101', 'PSY100', 'PSYCH365H', 'PSYCH101', 'PSYC100', '101', '100', 'PERSONALITY', 'PSYCHOLOGY100', '365', 'HONORSTHESIS', 'INTOTOPSYCH', '100INTRO', 'PSY100365', 'PSYCHOFAGING', 'PSCHAGING', 'HONORS397']","{""365"": {""prefix"": ""PSYCH"", ""suffix"": """", ""labels"": [""PSY365"", ""PSYCH365"", ""PSYCH365H"", ""365"", ""PSY100365""]}, ""100"": {""prefix"": ""PSYCH"", ""suffix"": """", ""labels"": [""PYSCH100"", ""PSYCH100"", ""PSY100"", ""PSYC100"", ""100"", ""PSYCHOLOGY100"", ""100INTRO"", ""PSY100365""]}, ""101"": {""prefix"": ""PSYCH"", ""suffix"": """", ""labels"": [""PSY101"", ""PSYCH101"", ""101""]}, ""397"": {""prefix"": ""HONORS"", ""suffix"": """", ""labels"": [""HONORS397""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""AGING"", ""PERSONALITY"", ""HONORSTHESIS"", ""INTOTOPSYCH"", ""PSYCHOFAGING"", ""PSCHAGING"", ""PSY100365""]}}"
102012,Valerie Voorheis,Economics,151,3.450331125827814,2.403973509933775,"['ECON104', '104', 'ECON331', 'ECON330', 'ECON104H', 'ECON397CI', '394CI', 'ECON105', 'ECON330331', 'ECON1', 'ECON103', 'ENC101', '330', 'LABORECON']","{""104"": {""prefix"": ""ECON"", ""suffix"": """", ""labels"": [""ECON104"", ""104"", ""ECON104H""]}, ""331"": {""prefix"": ""ECON"", ""suffix"": """", ""labels"": [""ECON331"", ""ECON330331""]}, ""330"": {""prefix"": ""ECON"", ""suffix"": """", ""labels"": [""ECON330"", ""330"", ""ECON330331""]}, ""397"": {""prefix"": ""ECON"", ""suffix"": ""IC"", ""labels"": [""ECON397CI""]}, ""394"": {""prefix"": """", ""suffix"": ""IC"", ""labels"": [""394CI""]}, ""105"": {""prefix"": ""ECON"", ""suffix"": """", ""labels"": [""ECON105""]}, ""103"": {""prefix"": ""ECON"", ""suffix"": """", ""labels"": [""ECON103""]}, ""101"": {""prefix"": ""ENC"", ""suffix"": """", ""labels"": [""ENC101""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""LABORECON"", ""ECON1"", ""ECON330331""]}}"
92516,Judith Goodenough,Biology,151,4.695364238410596,1.6291390728476822,"['UWW222', 'BIO106', 'BIO288', 'BIO312', 'BIO101', 'BIO100H', 'BIO297A', 'BIO01', 'BIO105', 'BIO100', 'HIGH', 'BIOLOGY106', '106', 'HUMANBIO', 'BIOL106', 'BIOL110', 'BIO']","{""222"": {""prefix"": ""UWW"", ""suffix"": """", ""labels"": [""UWW222""]}, ""106"": {""prefix"": ""BIO"", ""suffix"": """", ""labels"": [""BIO106"", ""BIOLOGY106"", ""106"", ""BIOL106""]}, ""288"": {""prefix"": ""BIO"", ""suffix"": """", ""labels"": [""BIO288""]}, ""312"": {""prefix"": ""BIO"", ""suffix"": """", ""labels"": [""BIO312""]}, ""101"": {""prefix"": ""BIO"", ""suffix"": """", ""labels"": [""BIO101""]}, ""100"": {""prefix"": ""Biology"", ""suffix"": """", ""labels"": [""BIO100H"", ""BIO100""]}, ""297"": {""prefix"": ""BIO"", ""suffix"": ""A"", ""labels"": [""BIO297A""]}, ""105"": {""prefix"": ""BIO"", ""suffix"": """", ""labels"": [""BIO105""]}, ""110"": {""prefix"": ""BIOL"", ""suffix"": """", ""labels"": [""BIOL110""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""HIGH"", ""HUMANBIO"", ""BIO"", ""BIO01""]}}"
82779,Russell Janis,Economics,148,2.5135135135135136,3.202702702702702,"['394LE', 'ECON103', 'ECON104', 'ECON394LI', 'EC104383', 'ECON394', '394LI', 'ECON397W', '103', 'ECON103A', 'MICROECONOMI103', 'MICRO103', 'ECLAW01', 'ECON397L', 'ECON331', 'ECONB103', 'TACOS23', 'ECON106', 'MAC104', 'ECON308', 'ECON104MACRO', 'ECON397N', '397N', 'ECONOMICS', 'ECON101', 'ECON397', '104', 'ECON383']","{""394"": {""prefix"": """", ""suffix"": ""EL"", ""labels"": [""394LE"", ""ECON394LI"", ""ECON394"", ""394LI""]}, ""103"": {""prefix"": ""ECON"", ""suffix"": """", ""labels"": [""ECON103"", ""103"", ""ECON103A"", ""MICROECONOMI103"", ""MICRO103"", ""ECONB103""]}, ""104"": {""prefix"": ""ECON"", ""suffix"": """", ""labels"": [""ECON104"", ""MAC104"", ""ECON104MACRO"", ""104"", ""EC104383""]}, ""397"": {""prefix"": ""ECON"", ""suffix"": ""W"", ""labels"": [""ECON397W"", ""ECON397L"", ""ECON397N"", ""397N"", ""ECON397""]}, ""331"": {""prefix"": ""ECON"", ""suffix"": """", ""labels"": [""ECON331""]}, ""106"": {""prefix"": ""ECON"", ""suffix"": """", ""labels"": [""ECON106""]}, ""308"": {""prefix"": ""ECON"", ""suffix"": """", ""labels"": [""ECON308""]}, ""101"": {""prefix"": ""ECON"", ""suffix"": """", ""labels"": [""ECON101""]}, ""383"": {""prefix"": ""Economics"", ""suffix"": """", ""labels"": [""ECON383"", ""EC104383""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""ECONOMICS"", ""ECLAW01"", ""TACOS23"", ""EC104383""]}}"
