id,name,department,University,University_ID,reviews_count,file_location,date_range
2274025,Elisa Gordon,Medicine,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2013183,Sebastian Knowles,English,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2371544,Thomas Bradshaw,Communication,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
1202920,Carlo Prato,Economics,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
1736806,Rachel Tollett,Music,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2444017,Amy Johnson,Medicine,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2503113,Allena Berry,Education,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2510167,Ursula Porod,Mathematics,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2470928,Kari Mika-Lude,Psychology,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2602109,Luke Flores,Biology,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2617389,Yotam Hendel,Mathematics,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2639406,Joseph Guisti,Sociology,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2671670,Gabrielle Ruiz-Funes,Design,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2691883,Charlotte Crane,Law,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2552877,Matthew D'Ambrosia,Engineering,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2750031,Gary Galbreath,Biology,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
1864862,Keith Murnighan,Management,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2810565,Maria Nastasescu,Mathematics,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
